countyfips,buyer_county,buyer_state,year,total_pills
51125,NELSON,VA,2008,327600
51125,NELSON,VA,2009,342880
51125,NELSON,VA,2010,347900
51125,NELSON,VA,2011,385090
51125,NELSON,VA,2012,501700
51125,NELSON,VA,2013,537830
51125,NELSON,VA,2014,498210
20131,NEMAHA,KS,2006,256800
20131,NEMAHA,KS,2007,285000
20131,NEMAHA,KS,2008,313500
20131,NEMAHA,KS,2009,366030
20131,NEMAHA,KS,2010,383900
20131,NEMAHA,KS,2011,431390
20131,NEMAHA,KS,2012,460560
20131,NEMAHA,KS,2013,445700
20131,NEMAHA,KS,2014,439310
31127,NEMAHA,NE,2006,221100
31127,NEMAHA,NE,2007,230900
31127,NEMAHA,NE,2008,254800
31127,NEMAHA,NE,2009,274800
31127,NEMAHA,NE,2010,267700
31127,NEMAHA,NE,2011,334100
31127,NEMAHA,NE,2012,335560
31127,NEMAHA,NE,2013,323040
31127,NEMAHA,NE,2014,355620
20133,NEOSHO,KS,2006,621400
20133,NEOSHO,KS,2007,700730
20133,NEOSHO,KS,2008,772680
20133,NEOSHO,KS,2009,833160
20133,NEOSHO,KS,2010,883240
20133,NEOSHO,KS,2011,934120
20133,NEOSHO,KS,2012,1037050
20133,NEOSHO,KS,2013,1055900
20133,NEOSHO,KS,2014,1138900
28099,NESHOBA,MS,2006,1464790
28099,NESHOBA,MS,2007,1712810
28099,NESHOBA,MS,2008,1809760
28099,NESHOBA,MS,2009,1938620
28099,NESHOBA,MS,2010,2011080
28099,NESHOBA,MS,2011,2238960
28099,NESHOBA,MS,2012,2285660
28099,NESHOBA,MS,2013,2027100
28099,NESHOBA,MS,2014,1974020
20135,NESS,KS,2006,84280
20135,NESS,KS,2007,81940
20135,NESS,KS,2008,92270
20135,NESS,KS,2009,105150
20135,NESS,KS,2010,113610
20135,NESS,KS,2011,135640
20135,NESS,KS,2012,128390
20135,NESS,KS,2013,138000
20135,NESS,KS,2014,141490
05099,NEVADA,AR,2006,146100
05099,NEVADA,AR,2007,170050
05099,NEVADA,AR,2008,191100
05099,NEVADA,AR,2009,221570
05099,NEVADA,AR,2010,275260
05099,NEVADA,AR,2011,349370
05099,NEVADA,AR,2012,375210
05099,NEVADA,AR,2013,370000
05099,NEVADA,AR,2014,394800
06057,NEVADA,CA,2006,4217980
06057,NEVADA,CA,2007,4694430
06057,NEVADA,CA,2008,4990780
06057,NEVADA,CA,2009,5258380
06057,NEVADA,CA,2010,5662780
06057,NEVADA,CA,2011,5748996
06057,NEVADA,CA,2012,5723100
06057,NEVADA,CA,2013,5567100
06057,NEVADA,CA,2014,5269100
10003,NEW CASTLE,DE,2006,16394830
10003,NEW CASTLE,DE,2007,18029964
10003,NEW CASTLE,DE,2008,21158120
10003,NEW CASTLE,DE,2009,22603048
10003,NEW CASTLE,DE,2010,23982324
10003,NEW CASTLE,DE,2011,24691990
10003,NEW CASTLE,DE,2012,21881210
10003,NEW CASTLE,DE,2013,19174930
10003,NEW CASTLE,DE,2014,18216800
37129,NEW HANOVER,NC,2006,6864495
37129,NEW HANOVER,NC,2007,7686720
37129,NEW HANOVER,NC,2008,8287510
37129,NEW HANOVER,NC,2009,9666120
37129,NEW HANOVER,NC,2010,10686810
37129,NEW HANOVER,NC,2011,11198410
37129,NEW HANOVER,NC,2012,11700850
37129,NEW HANOVER,NC,2013,11555490
37129,NEW HANOVER,NC,2014,11656500
09009,NEW HAVEN,CT,2006,24486606
09009,NEW HAVEN,CT,2007,27553762
09009,NEW HAVEN,CT,2008,28340100
09009,NEW HAVEN,CT,2009,28710536.0015
09009,NEW HAVEN,CT,2010,29717393.82
09009,NEW HAVEN,CT,2011,31381444.86
09009,NEW HAVEN,CT,2012,32197465
09009,NEW HAVEN,CT,2013,31257614
09009,NEW HAVEN,CT,2014,30271400
51127,NEW KENT,VA,2006,321100
51127,NEW KENT,VA,2007,320300
51127,NEW KENT,VA,2008,305700
51127,NEW KENT,VA,2009,338930
51127,NEW KENT,VA,2010,369200
51127,NEW KENT,VA,2011,443210
51127,NEW KENT,VA,2012,467040
51127,NEW KENT,VA,2013,481820
51127,NEW KENT,VA,2014,484510
09011,NEW LONDON,CT,2006,6486915
09011,NEW LONDON,CT,2007,7277565
09011,NEW LONDON,CT,2008,8028030
09011,NEW LONDON,CT,2009,8739430
09011,NEW LONDON,CT,2010,8912310
09011,NEW LONDON,CT,2011,9600376.6
09011,NEW LONDON,CT,2012,9938700
09011,NEW LONDON,CT,2013,9674280
09011,NEW LONDON,CT,2014,9768430
29143,NEW MADRID,MO,2006,370280
29143,NEW MADRID,MO,2007,419620
29143,NEW MADRID,MO,2008,494810
29143,NEW MADRID,MO,2009,562400
29143,NEW MADRID,MO,2010,524390
29143,NEW MADRID,MO,2011,633100
29143,NEW MADRID,MO,2012,650700
29143,NEW MADRID,MO,2013,712080
29143,NEW MADRID,MO,2014,736500
36061,NEW YORK,NY,2006,23442315
36061,NEW YORK,NY,2007,27680284
36061,NEW YORK,NY,2008,27490848
36061,NEW YORK,NY,2009,29652207.5
36061,NEW YORK,NY,2010,32198936
36061,NEW YORK,NY,2011,36016190
36061,NEW YORK,NY,2012,34737421
36061,NEW YORK,NY,2013,30932832
36061,NEW YORK,NY,2014,29124530
26123,NEWAYGO,MI,2006,1633800
26123,NEWAYGO,MI,2007,1966700
26123,NEWAYGO,MI,2008,2172880
26123,NEWAYGO,MI,2009,2363980
26123,NEWAYGO,MI,2010,2702380
26123,NEWAYGO,MI,2011,2942590
26123,NEWAYGO,MI,2012,3036740
26123,NEWAYGO,MI,2013,3105300
26123,NEWAYGO,MI,2014,3044460
45071,NEWBERRY,SC,2006,791860
45071,NEWBERRY,SC,2007,1034332
45071,NEWBERRY,SC,2008,1150890
45071,NEWBERRY,SC,2009,1315840
45071,NEWBERRY,SC,2010,1426700
45071,NEWBERRY,SC,2011,1558530
45071,NEWBERRY,SC,2012,1628940
45071,NEWBERRY,SC,2013,1674060
45071,NEWBERRY,SC,2014,1640090
44005,NEWPORT,RI,2006,1871700
44005,NEWPORT,RI,2007,2255290
44005,NEWPORT,RI,2008,2357000
44005,NEWPORT,RI,2009,2425720
44005,NEWPORT,RI,2010,2373420
44005,NEWPORT,RI,2011,2585440
44005,NEWPORT,RI,2012,2580240
44005,NEWPORT,RI,2013,2475510
44005,NEWPORT,RI,2014,2354920
51700,NEWPORT NEWS CITY,VA,2006,3435060
51700,NEWPORT NEWS CITY,VA,2007,3746060
51700,NEWPORT NEWS CITY,VA,2008,3879290
51700,NEWPORT NEWS CITY,VA,2009,4100860
51700,NEWPORT NEWS CITY,VA,2010,4259690
51700,NEWPORT NEWS CITY,VA,2011,4739030
51700,NEWPORT NEWS CITY,VA,2012,4908140
51700,NEWPORT NEWS CITY,VA,2013,5098610
51700,NEWPORT NEWS CITY,VA,2014,4950100
05101,NEWTON,AR,2006,65740
05101,NEWTON,AR,2007,75270
05101,NEWTON,AR,2008,91540
05101,NEWTON,AR,2009,106100
05101,NEWTON,AR,2010,159700
05101,NEWTON,AR,2011,169000
05101,NEWTON,AR,2012,184030
05101,NEWTON,AR,2013,209100
05101,NEWTON,AR,2014,218600
13217,NEWTON,GA,2006,1987500
13217,NEWTON,GA,2007,2341820
13217,NEWTON,GA,2008,2769520
13217,NEWTON,GA,2009,3219320
13217,NEWTON,GA,2010,3393360
13217,NEWTON,GA,2011,3631860
13217,NEWTON,GA,2012,3603680
13217,NEWTON,GA,2013,3528050
13217,NEWTON,GA,2014,3291240
18111,NEWTON,IN,2006,170800
18111,NEWTON,IN,2007,216300
18111,NEWTON,IN,2008,185900
18111,NEWTON,IN,2009,172300
18111,NEWTON,IN,2010,161300
18111,NEWTON,IN,2011,205800
18111,NEWTON,IN,2012,218260
18111,NEWTON,IN,2013,206600
18111,NEWTON,IN,2014,180600
29145,NEWTON,MO,2006,946500
29145,NEWTON,MO,2007,1168230
29145,NEWTON,MO,2008,1268700
29145,NEWTON,MO,2009,1354620
29145,NEWTON,MO,2010,1458780
29145,NEWTON,MO,2011,1637070
29145,NEWTON,MO,2012,1732220
29145,NEWTON,MO,2013,1693740
29145,NEWTON,MO,2014,1690080
28101,NEWTON,MS,2006,387190
28101,NEWTON,MS,2007,486340
28101,NEWTON,MS,2008,534380
28101,NEWTON,MS,2009,564440
28101,NEWTON,MS,2010,569190
28101,NEWTON,MS,2011,638890
28101,NEWTON,MS,2012,666090
28101,NEWTON,MS,2013,661860
28101,NEWTON,MS,2014,631450
48351,NEWTON,TX,2006,432000
48351,NEWTON,TX,2007,449570
48351,NEWTON,TX,2008,617500
48351,NEWTON,TX,2009,641360
48351,NEWTON,TX,2010,713020
48351,NEWTON,TX,2011,687410
48351,NEWTON,TX,2012,671180
48351,NEWTON,TX,2013,440010
48351,NEWTON,TX,2014,454280
16069,NEZ PERCE,ID,2006,2292550
16069,NEZ PERCE,ID,2007,2267420
16069,NEZ PERCE,ID,2008,2474760
16069,NEZ PERCE,ID,2009,2485910
16069,NEZ PERCE,ID,2010,2591800
16069,NEZ PERCE,ID,2011,2721790
16069,NEZ PERCE,ID,2012,2842320
16069,NEZ PERCE,ID,2013,2939310
16069,NEZ PERCE,ID,2014,2910030
36063,NIAGARA,NY,2006,9084405
36063,NIAGARA,NY,2007,10317400
36063,NIAGARA,NY,2008,11286650
36063,NIAGARA,NY,2009,11778310
36063,NIAGARA,NY,2010,12313700
36063,NIAGARA,NY,2011,11365750
36063,NIAGARA,NY,2012,10889690
36063,NIAGARA,NY,2013,10238260
36063,NIAGARA,NY,2014,9982210
21181,NICHOLAS,KY,2006,189580
21181,NICHOLAS,KY,2007,227380
21181,NICHOLAS,KY,2008,248700
21181,NICHOLAS,KY,2009,243430
21181,NICHOLAS,KY,2010,248720
21181,NICHOLAS,KY,2011,266700
21181,NICHOLAS,KY,2012,268100
21181,NICHOLAS,KY,2013,228160
21181,NICHOLAS,KY,2014,211200
54067,NICHOLAS,WV,2006,1939200
54067,NICHOLAS,WV,2007,2125050
54067,NICHOLAS,WV,2008,2408050
54067,NICHOLAS,WV,2009,2661180
54067,NICHOLAS,WV,2010,2844260
54067,NICHOLAS,WV,2011,3145580
54067,NICHOLAS,WV,2012,3041380
54067,NICHOLAS,WV,2013,2828960
54067,NICHOLAS,WV,2014,2704970
27103,NICOLLET,MN,2006,157500
27103,NICOLLET,MN,2007,170500
27103,NICOLLET,MN,2008,189700
27103,NICOLLET,MN,2009,238130
27103,NICOLLET,MN,2010,212300
27103,NICOLLET,MN,2011,247200
27103,NICOLLET,MN,2012,330220
27103,NICOLLET,MN,2013,322330
27103,NICOLLET,MN,2014,327780
56027,NIOBRARA,WY,2006,48300
56027,NIOBRARA,WY,2007,46100
56027,NIOBRARA,WY,2008,64400
56027,NIOBRARA,WY,2009,51400
56027,NIOBRARA,WY,2010,70300
56027,NIOBRARA,WY,2011,68400
56027,NIOBRARA,WY,2012,72900
56027,NIOBRARA,WY,2013,86000
56027,NIOBRARA,WY,2014,79200
18113,NOBLE,IN,2006,722640
18113,NOBLE,IN,2007,910500
18113,NOBLE,IN,2008,1115600
18113,NOBLE,IN,2009,1289000
18113,NOBLE,IN,2010,1496800
18113,NOBLE,IN,2011,1778900
18113,NOBLE,IN,2012,1960970
18113,NOBLE,IN,2013,1941300
18113,NOBLE,IN,2014,1828930
39121,NOBLE,OH,2006,380100
39121,NOBLE,OH,2007,434880
39121,NOBLE,OH,2008,599190
39121,NOBLE,OH,2009,723400
39121,NOBLE,OH,2010,620220
39121,NOBLE,OH,2011,619890
39121,NOBLE,OH,2012,673190
39121,NOBLE,OH,2013,652190
39121,NOBLE,OH,2014,497860
40103,NOBLE,OK,2006,272130
40103,NOBLE,OK,2007,354230
40103,NOBLE,OK,2008,314740
40103,NOBLE,OK,2009,312300
40103,NOBLE,OK,2010,349660
40103,NOBLE,OK,2011,373070
40103,NOBLE,OK,2012,395960
40103,NOBLE,OK,2013,411600
40103,NOBLE,OK,2014,415600
27105,NOBLES,MN,2006,209130
27105,NOBLES,MN,2007,256700
27105,NOBLES,MN,2008,267500
27105,NOBLES,MN,2009,271920
27105,NOBLES,MN,2010,292820
27105,NOBLES,MN,2011,366220
27105,NOBLES,MN,2012,376460
27105,NOBLES,MN,2013,397970
27105,NOBLES,MN,2014,400740
29147,NODAWAY,MO,2006,413630
29147,NODAWAY,MO,2007,406800
29147,NODAWAY,MO,2008,431680
29147,NODAWAY,MO,2009,482601
29147,NODAWAY,MO,2010,498900
29147,NODAWAY,MO,2011,551000
29147,NODAWAY,MO,2012,552830
29147,NODAWAY,MO,2013,609360
29147,NODAWAY,MO,2014,685250
48353,NOLAN,TX,2006,486130
48353,NOLAN,TX,2007,609250
48353,NOLAN,TX,2008,642730
48353,NOLAN,TX,2009,693870
48353,NOLAN,TX,2010,780350
48353,NOLAN,TX,2011,885710
48353,NOLAN,TX,2012,957130
48353,NOLAN,TX,2013,946370
48353,NOLAN,TX,2014,922390
02180,NOME,AK,2009,300
02180,NOME,AK,2010,400
25021,NORFOLK,MA,2006,14084340
25021,NORFOLK,MA,2007,15576646
25021,NORFOLK,MA,2008,15454890
25021,NORFOLK,MA,2009,15326670
25021,NORFOLK,MA,2010,15828020
25021,NORFOLK,MA,2011,16676081
25021,NORFOLK,MA,2012,16292830
25021,NORFOLK,MA,2013,15239174
25021,NORFOLK,MA,2014,14614310
51710,NORFOLK CITY,VA,2006,3644740
51710,NORFOLK CITY,VA,2007,4024730
51710,NORFOLK CITY,VA,2008,4349930
51710,NORFOLK CITY,VA,2009,4614510
51710,NORFOLK CITY,VA,2010,4941370
51710,NORFOLK CITY,VA,2011,5737150
51710,NORFOLK CITY,VA,2012,6245670
51710,NORFOLK CITY,VA,2013,5821814
51710,NORFOLK CITY,VA,2014,5788214
27107,NORMAN,MN,2006,96400
27107,NORMAN,MN,2007,100500
27107,NORMAN,MN,2008,116700
27107,NORMAN,MN,2009,115100
27107,NORMAN,MN,2010,112300
27107,NORMAN,MN,2011,131460
27107,NORMAN,MN,2012,129700
27107,NORMAN,MN,2013,117930
27107,NORMAN,MN,2014,98360
02185,NORTH SLOPE,AK,2006,1244
02185,NORTH SLOPE,AK,2007,1400
02185,NORTH SLOPE,AK,2009,600
02185,NORTH SLOPE,AK,2010,1100
02185,NORTH SLOPE,AK,2011,1024
02185,NORTH SLOPE,AK,2012,600
02185,NORTH SLOPE,AK,2013,900
02185,NORTH SLOPE,AK,2014,600
37131,NORTHAMPTON,NC,2006,133700
37131,NORTHAMPTON,NC,2007,179260
37131,NORTHAMPTON,NC,2008,202300
37131,NORTHAMPTON,NC,2009,200400
37131,NORTHAMPTON,NC,2010,239600
37131,NORTHAMPTON,NC,2011,261000
37131,NORTHAMPTON,NC,2012,254600
37131,NORTHAMPTON,NC,2013,237300
37131,NORTHAMPTON,NC,2014,191960
42095,NORTHAMPTON,PA,2006,5351427
42095,NORTHAMPTON,PA,2007,6197400
42095,NORTHAMPTON,PA,2008,6873820
42095,NORTHAMPTON,PA,2009,7443068
42095,NORTHAMPTON,PA,2010,8212908
42095,NORTHAMPTON,PA,2011,9266390
42095,NORTHAMPTON,PA,2012,9837670
42095,NORTHAMPTON,PA,2013,9725540
42095,NORTHAMPTON,PA,2014,9549070
51131,NORTHAMPTON,VA,2006,461200
51131,NORTHAMPTON,VA,2007,550210
51131,NORTHAMPTON,VA,2008,564150
51131,NORTHAMPTON,VA,2009,583730
51131,NORTHAMPTON,VA,2010,578820
51131,NORTHAMPTON,VA,2011,590530
51131,NORTHAMPTON,VA,2012,503850
51131,NORTHAMPTON,VA,2013,526150
51131,NORTHAMPTON,VA,2014,542240
42097,NORTHUMBERLAND,PA,2006,2435700
42097,NORTHUMBERLAND,PA,2007,2856480
42097,NORTHUMBERLAND,PA,2008,3256980
42097,NORTHUMBERLAND,PA,2009,3500370
42097,NORTHUMBERLAND,PA,2010,3676900
42097,NORTHUMBERLAND,PA,2011,4259260
42097,NORTHUMBERLAND,PA,2012,4312260
42097,NORTHUMBERLAND,PA,2013,4279400
42097,NORTHUMBERLAND,PA,2014,4617730
51133,NORTHUMBERLAND,VA,2006,177000
51133,NORTHUMBERLAND,VA,2007,183200
51133,NORTHUMBERLAND,VA,2008,177800
51133,NORTHUMBERLAND,VA,2009,182400
51133,NORTHUMBERLAND,VA,2010,189100
51133,NORTHUMBERLAND,VA,2011,195500
51133,NORTHUMBERLAND,VA,2012,228070
51133,NORTHUMBERLAND,VA,2013,227290
51133,NORTHUMBERLAND,VA,2014,219940
02188,NORTHWEST ARCTIC,AK,2006,1920
02188,NORTHWEST ARCTIC,AK,2007,240
02188,NORTHWEST ARCTIC,AK,2008,240
20137,NORTON,KS,2006,117300
20137,NORTON,KS,2007,154880
20137,NORTON,KS,2008,184700
20137,NORTON,KS,2009,220300
20137,NORTON,KS,2010,266800
20137,NORTON,KS,2011,304900
20137,NORTON,KS,2012,314600
20137,NORTON,KS,2013,342160
20137,NORTON,KS,2014,324280
51720,NORTON CITY,VA,2006,711500
51720,NORTON CITY,VA,2007,812430
51720,NORTON CITY,VA,2008,883320
51720,NORTON CITY,VA,2009,1211860
51720,NORTON CITY,VA,2010,1262700
51720,NORTON CITY,VA,2011,1360770
51720,NORTON CITY,VA,2012,1379800
51720,NORTON CITY,VA,2013,1408930
51720,NORTON CITY,VA,2014,1523860
51135,NOTTOWAY,VA,2006,339150
51135,NOTTOWAY,VA,2007,407360
51135,NOTTOWAY,VA,2008,435900
51135,NOTTOWAY,VA,2009,439800
51135,NOTTOWAY,VA,2010,470200
51135,NOTTOWAY,VA,2011,504200
51135,NOTTOWAY,VA,2012,502900
51135,NOTTOWAY,VA,2013,471500
51135,NOTTOWAY,VA,2014,516420
40105,NOWATA,OK,2006,200550
40105,NOWATA,OK,2007,241000
40105,NOWATA,OK,2008,251600
40105,NOWATA,OK,2009,288600
40105,NOWATA,OK,2010,308430
40105,NOWATA,OK,2011,339890
40105,NOWATA,OK,2012,363120
40105,NOWATA,OK,2013,337000
40105,NOWATA,OK,2014,351240
28103,NOXUBEE,MS,2006,168200
28103,NOXUBEE,MS,2007,194000
28103,NOXUBEE,MS,2008,239700
28103,NOXUBEE,MS,2009,262540
28103,NOXUBEE,MS,2010,296910
28103,NOXUBEE,MS,2011,358530
28103,NOXUBEE,MS,2012,388420
28103,NOXUBEE,MS,2013,348900
28103,NOXUBEE,MS,2014,330600
31129,NUCKOLLS,NE,2006,170700
31129,NUCKOLLS,NE,2007,178600
31129,NUCKOLLS,NE,2008,182900
31129,NUCKOLLS,NE,2009,184800
31129,NUCKOLLS,NE,2010,170500
31129,NUCKOLLS,NE,2011,189000
31129,NUCKOLLS,NE,2012,215300
31129,NUCKOLLS,NE,2013,217700
31129,NUCKOLLS,NE,2014,242800
48355,NUECES,TX,2006,6647120
48355,NUECES,TX,2007,9471110
48355,NUECES,TX,2008,10715830
48355,NUECES,TX,2009,12061386
48355,NUECES,TX,2010,13489100
48355,NUECES,TX,2011,14910204
48355,NUECES,TX,2012,15609480
48355,NUECES,TX,2013,16381260
48355,NUECES,TX,2014,14850000
32023,NYE,NV,2006,3246840
32023,NYE,NV,2007,3756725
32023,NYE,NV,2008,4055970
32023,NYE,NV,2009,4568944
32023,NYE,NV,2010,4651280
32023,NYE,NV,2011,4973980
32023,NYE,NV,2012,4304104
32023,NYE,NV,2013,3737824
32023,NYE,NV,2014,3842680
26125,OAKLAND,MI,2006,30104920
26125,OAKLAND,MI,2007,36170106
26125,OAKLAND,MI,2008,38972540
26125,OAKLAND,MI,2009,43892560
26125,OAKLAND,MI,2010,48234740
26125,OAKLAND,MI,2011,54510730
26125,OAKLAND,MI,2012,56612524
26125,OAKLAND,MI,2013,56743462
26125,OAKLAND,MI,2014,55606774
47131,OBION,TN,2006,969110
47131,OBION,TN,2007,1188390
47131,OBION,TN,2008,1334640
47131,OBION,TN,2009,1516160
47131,OBION,TN,2010,1760860
47131,OBION,TN,2011,1873510
47131,OBION,TN,2012,1798040
47131,OBION,TN,2013,1735658
47131,OBION,TN,2014,1905690
19141,OBRIEN,IA,2006,117500
19141,OBRIEN,IA,2007,140090
19141,OBRIEN,IA,2008,147000
19141,OBRIEN,IA,2009,163800
19141,OBRIEN,IA,2010,187860
19141,OBRIEN,IA,2011,244830
19141,OBRIEN,IA,2012,272040
19141,OBRIEN,IA,2013,264960
19141,OBRIEN,IA,2014,255510
34029,OCEAN,NJ,2006,13349863
34029,OCEAN,NJ,2007,15759035
34029,OCEAN,NJ,2008,18815810
34029,OCEAN,NJ,2009,18518660
34029,OCEAN,NJ,2010,20143442
34029,OCEAN,NJ,2011,21293388
34029,OCEAN,NJ,2012,19928432
34029,OCEAN,NJ,2013,18657766
34029,OCEAN,NJ,2014,17879780
26127,OCEANA,MI,2006,855900
26127,OCEANA,MI,2007,932030
26127,OCEANA,MI,2008,1001820
26127,OCEANA,MI,2009,1083500
26127,OCEANA,MI,2010,1177100
26127,OCEANA,MI,2011,1292200
26127,OCEANA,MI,2012,1334660
26127,OCEANA,MI,2013,1318400
26127,OCEANA,MI,2014,1267930
48357,OCHILTREE,TX,2006,192920
48357,OCHILTREE,TX,2007,217720
48357,OCHILTREE,TX,2008,203900
48357,OCHILTREE,TX,2009,187900
48357,OCHILTREE,TX,2010,206300
48357,OCHILTREE,TX,2011,261700
48357,OCHILTREE,TX,2012,271160
48357,OCHILTREE,TX,2013,240900
48357,OCHILTREE,TX,2014,212380
13219,OCONEE,GA,2006,417606
13219,OCONEE,GA,2007,530972
13219,OCONEE,GA,2008,554037
13219,OCONEE,GA,2009,638890
13219,OCONEE,GA,2010,667384
13219,OCONEE,GA,2011,757460
13219,OCONEE,GA,2012,774760
13219,OCONEE,GA,2013,755610
13219,OCONEE,GA,2014,839030
45073,OCONEE,SC,2006,4421325
45073,OCONEE,SC,2007,4820570
45073,OCONEE,SC,2008,5240460
45073,OCONEE,SC,2009,5992150
45073,OCONEE,SC,2010,6610942
45073,OCONEE,SC,2011,6679990
45073,OCONEE,SC,2012,6563310
45073,OCONEE,SC,2013,6422880
45073,OCONEE,SC,2014,6175540
55083,OCONTO,WI,2006,549002
55083,OCONTO,WI,2007,625130
55083,OCONTO,WI,2008,705660
55083,OCONTO,WI,2009,711630
55083,OCONTO,WI,2010,740790
55083,OCONTO,WI,2011,724400
55083,OCONTO,WI,2012,712430
55083,OCONTO,WI,2013,752990
55083,OCONTO,WI,2014,757940
26129,OGEMAW,MI,2006,2294600
26129,OGEMAW,MI,2007,2426520
26129,OGEMAW,MI,2008,2429290
26129,OGEMAW,MI,2009,2761300
26129,OGEMAW,MI,2010,2857920
26129,OGEMAW,MI,2011,3157100
26129,OGEMAW,MI,2012,3243340
26129,OGEMAW,MI,2013,3595270
26129,OGEMAW,MI,2014,3941860
17141,OGLE,IL,2006,727964
17141,OGLE,IL,2007,855756
17141,OGLE,IL,2008,931380
17141,OGLE,IL,2009,1009900
17141,OGLE,IL,2010,1082600
17141,OGLE,IL,2011,1227030
17141,OGLE,IL,2012,1273620
17141,OGLE,IL,2013,1218630
17141,OGLE,IL,2014,1124620
13221,OGLETHORPE,GA,2006,173280
13221,OGLETHORPE,GA,2007,274570
13221,OGLETHORPE,GA,2008,273660
13221,OGLETHORPE,GA,2009,326290
13221,OGLETHORPE,GA,2010,372280
13221,OGLETHORPE,GA,2011,376780
13221,OGLETHORPE,GA,2012,388810
13221,OGLETHORPE,GA,2013,435730
13221,OGLETHORPE,GA,2014,464600
18115,OHIO,IN,2006,192800
18115,OHIO,IN,2007,224230
18115,OHIO,IN,2008,232000
18115,OHIO,IN,2009,95400
18115,OHIO,IN,2011,75600
18115,OHIO,IN,2012,160000
18115,OHIO,IN,2013,156300
18115,OHIO,IN,2014,141100
21183,OHIO,KY,2006,1128400
21183,OHIO,KY,2007,1188540
21183,OHIO,KY,2008,1352240
21183,OHIO,KY,2009,1537100
21183,OHIO,KY,2010,1845900
21183,OHIO,KY,2011,1844180
21183,OHIO,KY,2012,1884830
21183,OHIO,KY,2013,1867560
21183,OHIO,KY,2014,1988830
54069,OHIO,WV,2006,1637700
54069,OHIO,WV,2007,1928100
54069,OHIO,WV,2008,2078020
54069,OHIO,WV,2009,2227100
54069,OHIO,WV,2010,2290650
54069,OHIO,WV,2011,2556520
54069,OHIO,WV,2012,2613990
54069,OHIO,WV,2013,2595440
54069,OHIO,WV,2014,2505990
12091,OKALOOSA,FL,2006,5924180
12091,OKALOOSA,FL,2007,6628600
12091,OKALOOSA,FL,2008,6798830
12091,OKALOOSA,FL,2009,7002949
12091,OKALOOSA,FL,2010,7265350
12091,OKALOOSA,FL,2011,7760940
12091,OKALOOSA,FL,2012,7614060
12091,OKALOOSA,FL,2013,7710430
12091,OKALOOSA,FL,2014,8076780
53047,OKANOGAN,WA,2006,1589000
53047,OKANOGAN,WA,2007,1817800
53047,OKANOGAN,WA,2008,2033040
53047,OKANOGAN,WA,2009,2327560
53047,OKANOGAN,WA,2010,2525420
53047,OKANOGAN,WA,2011,2325830
53047,OKANOGAN,WA,2012,2003680
53047,OKANOGAN,WA,2013,1584950
53047,OKANOGAN,WA,2014,1518660
12093,OKEECHOBEE,FL,2006,1722920
12093,OKEECHOBEE,FL,2007,1868040
12093,OKEECHOBEE,FL,2008,1980520
12093,OKEECHOBEE,FL,2009,2277420
12093,OKEECHOBEE,FL,2010,2847320
12093,OKEECHOBEE,FL,2011,2688530
12093,OKEECHOBEE,FL,2012,2195070
12093,OKEECHOBEE,FL,2013,2090230
12093,OKEECHOBEE,FL,2014,2141440
40107,OKFUSKEE,OK,2006,470630
40107,OKFUSKEE,OK,2007,467780
40107,OKFUSKEE,OK,2008,471660
40107,OKFUSKEE,OK,2009,513790
40107,OKFUSKEE,OK,2010,527510
40107,OKFUSKEE,OK,2011,652290
40107,OKFUSKEE,OK,2012,605280
40107,OKFUSKEE,OK,2013,598140
40107,OKFUSKEE,OK,2014,580880
40109,OKLAHOMA,OK,2006,30140168
40109,OKLAHOMA,OK,2007,35071925
40109,OKLAHOMA,OK,2008,39039847
40109,OKLAHOMA,OK,2009,43633193
40109,OKLAHOMA,OK,2010,47717695
40109,OKLAHOMA,OK,2011,53511752
40109,OKLAHOMA,OK,2012,53698632
40109,OKLAHOMA,OK,2013,53281690
40109,OKLAHOMA,OK,2014,50590640
40111,OKMULGEE,OK,2006,1363050
40111,OKMULGEE,OK,2007,1610120
40111,OKMULGEE,OK,2008,1893270
40111,OKMULGEE,OK,2009,2084230
40111,OKMULGEE,OK,2010,2169580
40111,OKMULGEE,OK,2011,2207600
40111,OKMULGEE,OK,2012,2207440
40111,OKMULGEE,OK,2013,2160790
40111,OKMULGEE,OK,2014,2156770
28105,OKTIBBEHA,MS,2006,713950
28105,OKTIBBEHA,MS,2007,839330
28105,OKTIBBEHA,MS,2008,1017410
28105,OKTIBBEHA,MS,2009,1104610
28105,OKTIBBEHA,MS,2010,1160840
28105,OKTIBBEHA,MS,2011,1353610
28105,OKTIBBEHA,MS,2012,1398420
28105,OKTIBBEHA,MS,2013,1350460
28105,OKTIBBEHA,MS,2014,1304770
21185,OLDHAM,KY,2006,1041220
21185,OLDHAM,KY,2007,1350070
21185,OLDHAM,KY,2008,1600210
21185,OLDHAM,KY,2009,1710850
21185,OLDHAM,KY,2010,1836770
21185,OLDHAM,KY,2011,2078450
21185,OLDHAM,KY,2012,2112210
21185,OLDHAM,KY,2013,2097370
21185,OLDHAM,KY,2014,2199190
48359,OLDHAM,TX,2011,300
48359,OLDHAM,TX,2012,200
27109,OLMSTED,MN,2006,2724903
27109,OLMSTED,MN,2007,3333851
27109,OLMSTED,MN,2008,3430660
27109,OLMSTED,MN,2009,3518000
27109,OLMSTED,MN,2010,3713640
27109,OLMSTED,MN,2011,4034320
27109,OLMSTED,MN,2012,4048070
